,Post_By,Post_Link,Post_Date,is_verified,Post_Type,Video_views,Post_likes
643,travisscott,/BRRVMrHFbPZ/,"MARCH 5, 2017",True,Photo,,"179,675"
644,travisscott,/BRMBuyWj640/,"MARCH 3, 2017",True,Photo,,"162,223"
645,travisscott,/BRLSaQrltVb/,"MARCH 3, 2017",True,Photo,,"119,126"
646,travisscott,/BRGfKL8lsw7/,"MARCH 1, 2017",True,Photo,,"154,132"
647,travisscott,/BRGVHjSlPSJ/,"MARCH 1, 2017",True,Photo,,"187,887"
648,travisscott,/BRGUSEhlTdu/,"MARCH 1, 2017",True,video,"584,128","144,889"
649,travisscott,/BQtENqoFRnb/,"FEBRUARY 19, 2017",True,Photo,,"189,293"
650,travisscott,/BQocejfFruM/,"FEBRUARY 17, 2017",True,Photo,,"182,855"
651,travisscott,/BQkEurAlRK7/,"FEBRUARY 15, 2017",True,Photo,,"198,925"
652,travisscott,/BQbGcE0FzZU/,"FEBRUARY 12, 2017",True,Photo,,"130,751"
653,travisscott,/BQYgJyZlLET/,"FEBRUARY 11, 2017",True,Photo,,"159,856"
654,travisscott,/BQJNt92luDM/,"FEBRUARY 5, 2017",True,Photo,,"200,636"
655,travisscott,/BQGd1W8leg-/,"FEBRUARY 4, 2017",True,Photo,,"171,273"
656,travisscott,/BQBysUJhz4Y/,"FEBRUARY 2, 2017",True,Photo,,"166,018"
657,travisscott,/BP_lg3zhkXV/,"FEBRUARY 1, 2017",True,Photo,,"165,356"
658,travisscott,/BP_lYRShCCN/,"FEBRUARY 1, 2017",True,video,"647,626","133,521"
659,travisscott,/BP6aP1wBPbl/,"JANUARY 30, 2017",True,Photo,,"147,573"
660,travisscott,/BP5eYt7B50q/,"JANUARY 30, 2017",True,video,"369,728","63,644"
661,travisscott,/BP0ihCkhxAE/,"JANUARY 28, 2017",True,Photo,,"69,923"
662,travisscott,/BPyIfJVhdFR/,"JANUARY 27, 2017",True,Photo,,"60,408"
663,travisscott,/BPyIZe5hQWJ/,"JANUARY 27, 2017",True,Photo,,"162,840"
664,travisscott,/BPyIOxrh7K2/,"JANUARY 27, 2017",True,Photo,,"83,846"
665,travisscott,/BPu_4BIBMQu/,"JANUARY 26, 2017",True,Photo,,"83,270"
666,travisscott,/BPpsECvB62G/,"JANUARY 24, 2017",True,Photo,,"135,827"
667,travisscott,/BPics_ghqlN/,"JANUARY 21, 2017",True,video,"529,957","128,386"
668,travisscott,/BPdBVhXBmZe/,"JANUARY 19, 2017",True,Photo,,"117,006"
669,travisscott,/BPc90CcBvhN/,"JANUARY 19, 2017",True,video,"357,442","60,123"
670,travisscott,/BPc9SFXhYKW/,"JANUARY 19, 2017",True,Photo,,"180,743"
671,travisscott,/BPc7BY0hTRF/,"JANUARY 19, 2017",True,Photo,,"136,924"
672,travisscott,/BPc6raaBtx3/,"JANUARY 19, 2017",True,Photo,,"97,183"
673,travisscott,/BPc6eItBSeE/,"JANUARY 19, 2017",True,Photo,,"134,618"
674,travisscott,/BPcsGH8hmxr/,"JANUARY 19, 2017",True,Photo,,"157,361"
675,travisscott,/BPcq00yhcTH/,"JANUARY 19, 2017",True,Photo,,"44,587"
676,travisscott,/BPbUSqwh-GC/,"JANUARY 18, 2017",True,Photo,,"88,943"
677,travisscott,/BPYE80qhsIu/,"JANUARY 17, 2017",True,Photo,,"158,954"
678,travisscott,/BPO0F5ahh2u/,"JANUARY 13, 2017",True,Photo,,"161,282"
679,travisscott,/BPL6C8ahmkA/,"JANUARY 12, 2017",True,Photo,,"118,329"
680,travisscott,/BPJdDsmBxeX/,"JANUARY 11, 2017",True,Photo,,"77,169"
681,travisscott,/BPJcTW8hEt_/,"JANUARY 11, 2017",True,Photo,,"141,726"
682,travisscott,/BO82jUihlrE/,"JANUARY 6, 2017",True,Photo,,"180,796"
683,travisscott,/BO6F79JBvUC/,"JANUARY 5, 2017",True,Photo,,"111,006"
684,travisscott,/BOz_y6nBwim/,"JANUARY 3, 2017",True,Photo,,"102,805"
685,travisscott,/BOzva0ghMvC/,"JANUARY 3, 2017",True,Photo,,"232,914"
686,travisscott,/BOtZTiEhHnc/,"DECEMBER 31, 2016",True,Photo,,"101,898"
687,travisscott,/BOsbdnkBCUK/,"DECEMBER 31, 2016",True,Photo,,"138,791"
688,travisscott,/BOpwCZRBcjn/,"DECEMBER 30, 2016",True,Photo,,"156,597"
689,travisscott,/BOlcZdRhihR/,"DECEMBER 28, 2016",True,Photo,,"126,527"
690,travisscott,/BOcuV9nByej/,"DECEMBER 25, 2016",True,Photo,,"160,674"
691,travisscott,/BOV43V9hQ0S/,"DECEMBER 22, 2016",True,Photo,,"148,358"
692,travisscott,/BONio5xhHLb/,"DECEMBER 19, 2016",True,Photo,,"108,852"
693,travisscott,/BONdaPCBxD6/,"DECEMBER 19, 2016",True,Photo,,"110,123"
694,travisscott,/BONQVMDBIvA/,"DECEMBER 19, 2016",True,Photo,,"122,671"
695,travisscott,/BOIlVUgBvvz/,"DECEMBER 17, 2016",True,Photo,,"186,002"
696,travisscott,/BOF3mbWhTxx/,"DECEMBER 16, 2016",True,Photo,,"118,817"
697,travisscott,/BOF3DPKhSIC/,"DECEMBER 16, 2016",True,Photo,,"96,524"
698,travisscott,/BOFvJ1IhiKv/,"DECEMBER 16, 2016",True,Photo,,"84,110"
699,travisscott,/BN12ZsyBI3V/,"DECEMBER 10, 2016",True,Photo,,"124,179"
700,travisscott,/BNzUA4IBLD3/,"DECEMBER 9, 2016",True,Photo,,"157,842"
701,travisscott,/BNu-dxVBFb-/,"DECEMBER 7, 2016",True,Photo,,"127,244"
702,travisscott,/BNfZu9thxLS/,"DECEMBER 1, 2016",True,Photo,,"95,309"
703,travisscott,/BNfLhm7hOmQ/,"DECEMBER 1, 2016",True,Photo,,"78,155"
704,travisscott,/BNfK_G3BSqY/,"DECEMBER 1, 2016",True,Photo,,"121,219"
705,travisscott,/BNcdF26BfDL/,"NOVEMBER 30, 2016",True,Photo,,"48,429"
706,travisscott,/BNaz4jGhiNi/,"NOVEMBER 29, 2016",True,Photo,,"93,867"
707,travisscott,/BNatRSsBJe8/,"NOVEMBER 29, 2016",True,Photo,,"66,679"
708,travisscott,/BNahwIXhXD3/,"NOVEMBER 29, 2016",True,Photo,,"135,928"
709,travisscott,/BNaWL2gBQgA/,"NOVEMBER 29, 2016",True,Photo,,"46,700"
710,travisscott,/BNX2ghXhbAE/,"NOVEMBER 28, 2016",True,Photo,,"39,322"
711,travisscott,/BNXCRDzhmx_/,"NOVEMBER 28, 2016",True,Photo,,"129,965"
712,travisscott,/BNU3sCJhFYe/,"NOVEMBER 27, 2016",True,Photo,,"94,712"
713,travisscott,/BNSxhHgBTtV/,"NOVEMBER 26, 2016",True,Photo,,"114,819"
714,travisscott,/BNSxLuihyhV/,"NOVEMBER 26, 2016",True,Photo,,"78,673"
715,travisscott,/BNShHbYBEJV/,"NOVEMBER 26, 2016",True,Photo,,"57,980"
716,travisscott,/BNSOgvQhdq7/,"NOVEMBER 26, 2016",True,video,"410,058","83,961"
717,travisscott,/BNSNzpIhh-e/,"NOVEMBER 26, 2016",True,video,"543,227","105,625"
718,travisscott,/BNPwsNRhrAY/,"NOVEMBER 25, 2016",True,Photo,,"83,810"
719,travisscott,/BNN1giDh2wm/,"NOVEMBER 24, 2016",True,Photo,,"80,495"
720,travisscott,/BNN1Jfwhv1a/,"NOVEMBER 24, 2016",True,Photo,,"83,264"
721,travisscott,/BNKr0IYBzpO/,"NOVEMBER 23, 2016",True,Photo,,"132,867"
722,travisscott,/BNDj0bNBIhW/,"NOVEMBER 20, 2016",True,Photo,,"106,359"
723,travisscott,/BNDjXM0BJXA/,"NOVEMBER 20, 2016",True,Photo,,"106,918"
724,travisscott,/BNCr7NtBxTl/,"NOVEMBER 20, 2016",True,Photo,,"55,999"
725,travisscott,/BNA6W0dhvbx/,"NOVEMBER 19, 2016",True,Photo,,"99,200"
726,travisscott,/BNAWuQLhx_g/,"NOVEMBER 19, 2016",True,Photo,,"118,115"
727,travisscott,/BM75SuLhTfl/,"NOVEMBER 17, 2016",True,Photo,,"41,606"
728,travisscott,/BM7YabcB9Ut/,"NOVEMBER 17, 2016",True,Photo,,"42,421"
729,travisscott,/BM7XLGOhBSt/,"NOVEMBER 17, 2016",True,Photo,,"49,268"
730,travisscott,/BM5BrlkhmNP/,"NOVEMBER 16, 2016",True,Photo,,"106,131"
731,travisscott,/BM4m895BiAf/,"NOVEMBER 16, 2016",True,Photo,,"121,661"
732,travisscott,/BM4YUBeDce6/,"NOVEMBER 16, 2016",True,Photo,,"122,330"
733,travisscott,/BM4XX8CD_2u/,"NOVEMBER 16, 2016",True,Photo,,"105,987"
734,travisscott,/BMqJZxwAU4B/,"NOVEMBER 10, 2016",True,Photo,,"143,890"
735,travisscott,/BMjx5v-gwlQ/,"NOVEMBER 8, 2016",True,Photo,,"178,091"
736,travisscott,/BMjxiQBAJFi/,"NOVEMBER 8, 2016",True,Photo,,"98,798"
737,travisscott,/BMh15eHAHY7/,"NOVEMBER 7, 2016",True,Photo,,"45,217"
738,travisscott,/BMflH6MACR5/,"NOVEMBER 6, 2016",True,Photo,,"119,142"
739,travisscott,/BMeSlVXgAz-/,"NOVEMBER 6, 2016",True,Photo,,"99,736"
740,travisscott,/BMdYJO_Arrn/,"NOVEMBER 5, 2016",True,Photo,,"78,941"
741,travisscott,/BMdX98WAjus/,"NOVEMBER 5, 2016",True,Photo,,"107,883"
742,travisscott,/BMdX7yvAtPa/,"NOVEMBER 5, 2016",True,Photo,,"67,472"
743,travisscott,/BMdX5kVggqc/,"NOVEMBER 5, 2016",True,video,"294,400","75,281"
744,travisscott,/BMb9JNuAQVL/,"NOVEMBER 5, 2016",True,Photo,,"197,146"
745,travisscott,/BMZrRfDgZQo/,"NOVEMBER 4, 2016",True,Photo,,"135,556"
746,travisscott,/BMZeGyyAYVy/,"NOVEMBER 4, 2016",True,video,"303,026","70,160"
747,travisscott,/BMXEnO3gm1N/,"NOVEMBER 3, 2016",True,Photo,,"124,987"
748,travisscott,/BMW5d0HAWuK/,"NOVEMBER 3, 2016",True,Photo,,"236,972"
749,travisscott,/BMW5U9zg6iQ/,"NOVEMBER 3, 2016",True,Photo,,"55,226"
750,travisscott,/BMW43xTACLb/,"NOVEMBER 3, 2016",True,Photo,,"59,224"
751,travisscott,/BMW42L5gh7P/,"NOVEMBER 3, 2016",True,Photo,,"47,288"
752,travisscott,/BMW4zp2ANPH/,"NOVEMBER 3, 2016",True,Photo,,"96,179"
753,travisscott,/BMW4lelgkeZ/,"NOVEMBER 3, 2016",True,Photo,,"124,218"
754,travisscott,/BMW4csxAjnG/,"NOVEMBER 3, 2016",True,Photo,,"92,812"
755,travisscott,/BMPqk-fgOPZ/,"OCTOBER 31, 2016",True,Photo,,"119,303"
756,travisscott,/BMNQqSpA4Jz/,"OCTOBER 30, 2016",True,Photo,,"102,330"
757,travisscott,/BMFis7hgV9N/,"OCTOBER 27, 2016",True,Photo,,"148,383"
758,travisscott,/BMCcan3gnIO/,"OCTOBER 26, 2016",True,Photo,,"71,127"
759,travisscott,/BMCAuVvgf2S/,"OCTOBER 26, 2016",True,Photo,,"140,348"
760,travisscott,/BL6-bq_gsv6/,"OCTOBER 23, 2016",True,Photo,,"131,688"
761,travisscott,/BL5bH9sg60I/,"OCTOBER 23, 2016",True,Photo,,"118,657"
762,travisscott,/BL445dcAcud/,"OCTOBER 22, 2016",True,Photo,,"103,420"
763,travisscott,/BL4SQacAJD5/,"OCTOBER 22, 2016",True,Photo,,"142,098"
764,travisscott,/BL37xC0AvJ5/,"OCTOBER 22, 2016",True,Photo,,"90,924"
765,travisscott,/BL1wiAxAF-j/,"OCTOBER 21, 2016",True,Photo,,"87,221"
766,travisscott,/BLzHQ3zgkyr/,"OCTOBER 20, 2016",True,Photo,,"108,858"
767,travisscott,/BLv6TGeALsc/,"OCTOBER 19, 2016",True,Photo,,"115,438"
768,travisscott,/BLulTdqAfKC/,"OCTOBER 18, 2016",True,video,"272,193","60,545"
769,travisscott,/BLt90RegR3N/,"OCTOBER 18, 2016",True,Photo,,"137,727"
770,travisscott,/BLtoyGwAD9M/,"OCTOBER 18, 2016",True,Photo,,"104,588"
771,travisscott,/BLrZUp3gftk/,"OCTOBER 17, 2016",True,Photo,,"131,637"
772,travisscott,/BLrULYmhUjR/,"OCTOBER 17, 2016",True,Photo,,"158,223"
773,travisscott,/BLrQ6kWg6-j/,"OCTOBER 17, 2016",True,Photo,,"121,675"
774,travisscott,/BLrQ4ovgpBD/,"OCTOBER 17, 2016",True,Photo,,"108,662"
775,travisscott,/BLpj9LrgnFU/,"OCTOBER 16, 2016",True,Photo,,"87,832"
776,travisscott,/BLo6JfAAboT/,"OCTOBER 16, 2016",True,Photo,,"88,601"
777,travisscott,/BLoxuSugJtU/,"OCTOBER 16, 2016",True,Photo,,"93,182"
778,travisscott,/BLl8FmfgCDp/,"OCTOBER 15, 2016",True,Photo,,"77,009"
779,travisscott,/BLSeTRag9z9/,"OCTOBER 7, 2016",True,Photo,,"157,806"
780,travisscott,/BLR-ffSgAgk/,"OCTOBER 7, 2016",True,Photo,,"94,462"
781,travisscott,/BLR3qIXgp6W/,"OCTOBER 7, 2016",True,Photo,,"111,418"
782,travisscott,/BLRqfjPgF5U/,"OCTOBER 7, 2016",True,Photo,,"42,006"
783,travisscott,/BLPWuDshM0_/,"OCTOBER 6, 2016",True,Photo,,"151,521"
784,travisscott,/BLMH_4cBe7T/,"OCTOBER 5, 2016",True,Photo,,"55,795"
785,travisscott,/BLKhilaBq4x/,"OCTOBER 4, 2016",True,Photo,,"141,432"
786,travisscott,/BLKhDjvA8aZ/,"OCTOBER 4, 2016",True,Photo,,"73,650"
787,travisscott,/BLKg_TfBeFB/,"OCTOBER 4, 2016",True,Photo,,"124,991"
788,travisscott,/BLJt-vfh-PY/,"OCTOBER 4, 2016",True,Photo,,"104,978"
789,travisscott,/BLIebc5BbZ5/,"OCTOBER 4, 2016",True,Photo,,"83,547"
790,travisscott,/BLH3NQVBHyV/,"OCTOBER 3, 2016",True,Photo,,"96,037"
791,travisscott,/BLH3Ik3BuDP/,"OCTOBER 3, 2016",True,Photo,,"93,882"
792,travisscott,/BLHj0EFh3MY/,"OCTOBER 3, 2016",True,Photo,,"76,388"
793,travisscott,/BLHSs2GBsQh/,"OCTOBER 3, 2016",True,Photo,,"98,584"
794,travisscott,/BLHSKBOg-vs/,"OCTOBER 3, 2016",True,video,"313,051","61,606"
795,travisscott,/BLHRpeIhthH/,"OCTOBER 3, 2016",True,Photo,,"60,359"
796,travisscott,/BLHRk7egbQD/,"OCTOBER 3, 2016",True,video,"298,570","57,530"
797,travisscott,/BLEyqQ4gFFu/,"OCTOBER 2, 2016",True,Photo,,"115,901"
798,travisscott,/BLElp8YhOpz/,"OCTOBER 2, 2016",True,Photo,,"82,878"
799,travisscott,/BLDzKKChtQE/,"OCTOBER 2, 2016",True,Photo,,"152,494"
800,travisscott,/BLDv_aQg6_N/,"OCTOBER 2, 2016",True,video,"341,522","79,588"
801,travisscott,/BLDvwZghJ4O/,"OCTOBER 2, 2016",True,video,"236,929","55,998"
802,travisscott,/BLB0azzBbsC/,"OCTOBER 1, 2016",True,Photo,,"84,600"
803,travisscott,/BLBTLwcBK1w/,"OCTOBER 1, 2016",True,video,"300,074","71,064"
804,travisscott,/BLAEfEzAqDL/,"SEPTEMBER 30, 2016",True,video,"267,887","64,655"
805,travisscott,/BK_aXeohSUS/,"SEPTEMBER 30, 2016",True,Photo,,"73,434"
806,travisscott,/BK_aStsh53E/,"SEPTEMBER 30, 2016",True,Photo,,"63,630"
807,travisscott,/BK8vPHXhrZi/,"SEPTEMBER 29, 2016",True,Photo,,"109,342"
808,travisscott,/BK7k8X0hPTY/,"SEPTEMBER 29, 2016",True,Photo,,"132,552"
809,travisscott,/BK5nC9qB_Yq/,"SEPTEMBER 28, 2016",True,Photo,,"106,854"
810,travisscott,/BK1gz_HBYt7/,"SEPTEMBER 26, 2016",True,Photo,,"53,515"
811,travisscott,/BK1gyWKhItT/,"SEPTEMBER 26, 2016",True,Photo,,"94,949"
812,travisscott,/BK1gxeRBcO7/,"SEPTEMBER 26, 2016",True,Photo,,"70,777"
813,travisscott,/BKxOE_OBZID/,"SEPTEMBER 24, 2016",True,Photo,,"112,316"
814,travisscott,/BKuTx6Lhmyu/,"SEPTEMBER 23, 2016",True,video,"601,469","93,735"
815,travisscott,/BKrxt63DZMT/,"SEPTEMBER 22, 2016",True,Photo,,"154,401"
816,travisscott,/BKra0yGD9N0/,"SEPTEMBER 22, 2016",True,Photo,,"68,792"
817,travisscott,/BKrLwhEjOGX/,"SEPTEMBER 22, 2016",True,Photo,,"62,083"
818,travisscott,/BKoNjQJjfKt/,"SEPTEMBER 21, 2016",True,Photo,,"110,342"
819,travisscott,/BKl3XkLj06v/,"SEPTEMBER 20, 2016",True,Photo,,"53,814"
820,travisscott,/BKl2dFqjkxz/,"SEPTEMBER 20, 2016",True,video,"607,928","66,035"
821,travisscott,/BKjwIxNjoeK/,"SEPTEMBER 19, 2016",True,Photo,,"93,207"
822,travisscott,/BKiuSCBDysl/,"SEPTEMBER 19, 2016",True,video,"355,177","42,938"
823,travisscott,/BKeOQtJjCNO/,"SEPTEMBER 17, 2016",True,Photo,,"120,388"
824,travisscott,/BKeOLQjjvEE/,"SEPTEMBER 17, 2016",True,Photo,,"76,917"
825,travisscott,/BKcLzJpDObv/,"SEPTEMBER 16, 2016",True,Photo,,"114,402"
826,travisscott,/BKbeH6zjWhy/,"SEPTEMBER 16, 2016",True,video,"131,762","37,004"
827,travisscott,/BKbdy9lDkTa/,"SEPTEMBER 16, 2016",True,Photo,,"81,065"
828,travisscott,/BKbYXTaD9o7/,"SEPTEMBER 16, 2016",True,Photo,,"104,447"
829,travisscott,/BKbRWfLDOvV/,"SEPTEMBER 16, 2016",True,Photo,,"66,153"
830,travisscott,/BKa9leGj_be/,"SEPTEMBER 16, 2016",True,Photo,,"45,989"
831,travisscott,/BKapPpVjHNn/,"SEPTEMBER 16, 2016",True,Photo,,"120,755"
832,travisscott,/BKZ8kYCjB0Q/,"SEPTEMBER 15, 2016",True,Photo,,"56,111"
833,travisscott,/BKW7D27DIjp/,"SEPTEMBER 14, 2016",True,Photo,,"100,581"
834,travisscott,/BKWzyYrDXCy/,"SEPTEMBER 14, 2016",True,video,"163,030","31,717"
835,travisscott,/BKWg5AvjcUx/,"SEPTEMBER 14, 2016",True,video,"150,815","34,067"
836,travisscott,/BKWdiqhD3Wj/,"SEPTEMBER 14, 2016",True,Photo,,"72,115"
837,travisscott,/BKT1Xc6jojy/,"SEPTEMBER 13, 2016",True,Photo,,"92,549"
838,travisscott,/BKQnFkkjbEc/,"SEPTEMBER 12, 2016",True,Photo,,"97,782"
839,travisscott,/BKQmXjDjUkK/,"SEPTEMBER 12, 2016",True,Photo,,"72,426"
840,travisscott,/BKQmUk_DOal/,"SEPTEMBER 12, 2016",True,Photo,,"55,384"
841,travisscott,/BKQlW29jY9p/,"SEPTEMBER 12, 2016",True,Photo,,"95,984"
842,travisscott,/BKOb6BmDid3/,"SEPTEMBER 11, 2016",True,Photo,,"95,276"
843,travisscott,/BKObAKaD5wz/,"SEPTEMBER 11, 2016",True,Photo,,"95,240"
844,travisscott,/BKMzTc3jN4l/,"SEPTEMBER 10, 2016",True,Photo,,"68,489"
845,travisscott,/BKMw2A-DuuW/,"SEPTEMBER 10, 2016",True,Photo,,"76,903"
846,travisscott,/BKKy7uzjXSY/,"SEPTEMBER 10, 2016",True,Photo,,"93,093"
847,travisscott,/BKJZWXRDv9j/,"SEPTEMBER 9, 2016",True,Photo,,"66,662"
848,travisscott,/BKJYu8dDJKL/,"SEPTEMBER 9, 2016",True,Photo,,"57,089"
849,travisscott,/BKHr2hKDPn2/,"SEPTEMBER 8, 2016",True,Photo,,"49,241"
850,travisscott,/BKHrMuRj_EF/,"SEPTEMBER 8, 2016",True,Photo,,"72,877"
851,travisscott,/BKHk3Nejfld/,"SEPTEMBER 8, 2016",True,video,"208,357","45,505"
852,travisscott,/BKGqWzmDYOz/,"SEPTEMBER 8, 2016",True,Photo,,"55,798"
853,travisscott,/BKEwXFHjysH/,"SEPTEMBER 7, 2016",True,Photo,,"97,066"
854,travisscott,/BKEwB80DdKc/,"SEPTEMBER 7, 2016",True,Photo,,"73,282"
855,travisscott,/BKEKJlUD03c/,"SEPTEMBER 7, 2016",True,Photo,,"78,193"
856,travisscott,/BKDsmlUjDQF/,"SEPTEMBER 7, 2016",True,Photo,,"64,225"
857,travisscott,/BKDjwKPDXI9/,"SEPTEMBER 7, 2016",True,Photo,,"92,830"
858,travisscott,/BKBnHhfDDjo/,"SEPTEMBER 6, 2016",True,video,"438,514","81,000"
859,travisscott,/BKBTT6PDeZO/,"SEPTEMBER 6, 2016",True,video,"376,408","43,926"
860,travisscott,/BKBSPY7jNt8/,"SEPTEMBER 6, 2016",True,video,"506,525","75,615"
861,travisscott,/BKBSIZ4jYMw/,"SEPTEMBER 6, 2016",True,video,"239,121","56,732"
862,travisscott,/BKADUHTD-a9/,"SEPTEMBER 5, 2016",True,Photo,,"117,613"
863,travisscott,/BJ_dm5SjK7s/,"SEPTEMBER 5, 2016",True,video,"357,161","47,513"
864,travisscott,/BJ-78hmD0pb/,"SEPTEMBER 5, 2016",True,Photo,,"76,612"
865,travisscott,/BJ-6mMyDQUo/,"SEPTEMBER 5, 2016",True,Photo,,"65,021"
866,travisscott,/BJ-6YW_jvFY/,"SEPTEMBER 5, 2016",True,Photo,,"57,408"
867,travisscott,/BJ9ZX6jDhQb/,"SEPTEMBER 4, 2016",True,Photo,,"64,596"
868,travisscott,/BJ9XCcjD1RX/,"SEPTEMBER 4, 2016",True,Photo,,"113,984"
869,travisscott,/BJ9To8NjvEM/,"SEPTEMBER 4, 2016",True,Photo,,"43,292"
870,travisscott,/BJ9TH-Xjstu/,"SEPTEMBER 4, 2016",True,Photo,,"46,896"
871,travisscott,/BJ9SEshjbK2/,"SEPTEMBER 4, 2016",True,Photo,,"54,313"
872,travisscott,/BJ9MhHpDFRp/,"SEPTEMBER 4, 2016",True,Photo,,"88,740"
873,travisscott,/BJ83N8rjsGK/,"SEPTEMBER 4, 2016",True,Photo,,"75,577"
874,travisscott,/BJ8f2uqDtjf/,"SEPTEMBER 4, 2016",True,Photo,,"83,139"
875,travisscott,/BJ8dl_kj5iA/,"SEPTEMBER 4, 2016",True,Photo,,"104,380"
876,travisscott,/BJ6-xVsDihh/,"SEPTEMBER 3, 2016",True,Photo,,"84,527"
877,travisscott,/BJ6SlyCjS8l/,"SEPTEMBER 3, 2016",True,Photo,,"70,368"
878,travisscott,/BJ6RUVYD5xm/,"SEPTEMBER 3, 2016",True,Photo,,"38,299"
879,travisscott,/BJ52YplDhWs/,"SEPTEMBER 3, 2016",True,Photo,,"107,235"
880,travisscott,/BJ5rHgDjbkV/,"SEPTEMBER 3, 2016",True,Photo,,"83,161"
881,travisscott,/BJ3VNtpj7Kz/,"SEPTEMBER 2, 2016",True,Photo,,"78,045"
882,travisscott,/BJ3SUEujMfQ/,"SEPTEMBER 2, 2016",True,video,"331,514","44,418"
883,travisscott,/BJ3Rivmj_6A/,"SEPTEMBER 2, 2016",True,Photo,,"67,988"
884,travisscott,/BJ3KU6XD5iA/,"SEPTEMBER 2, 2016",True,Photo,,"75,072"
885,travisscott,/BJ3KNWgjevn/,"SEPTEMBER 2, 2016",True,Photo,,"72,461"
886,travisscott,/BJ3JjIXDBql/,"SEPTEMBER 2, 2016",True,Photo,,"99,913"
887,travisscott,/BJ3AT8JjzfO/,"SEPTEMBER 2, 2016",True,Photo,,"45,355"
888,travisscott,/BJ29jk9jQe7/,"SEPTEMBER 2, 2016",True,Photo,,"55,497"
889,travisscott,/BJ1hvYHDjwU/,"SEPTEMBER 1, 2016",True,Photo,,"127,210"
890,travisscott,/BJ1Jr7ODkNn/,"SEPTEMBER 1, 2016",True,Photo,,"49,988"
891,travisscott,/BJ1EHg5jsAd/,"SEPTEMBER 1, 2016",True,Photo,,"37,774"
892,travisscott,/BJ1DbbxDcA-/,"SEPTEMBER 1, 2016",True,Photo,,"32,191"
893,travisscott,/BJ0sWAxD1Iy/,"SEPTEMBER 1, 2016",True,Photo,,"70,043"
894,travisscott,/BJ0Pnb7DuU9/,"SEPTEMBER 1, 2016",True,Photo,,"86,625"
895,travisscott,/BJygWDBDqID/,"AUGUST 31, 2016",True,Photo,,"65,258"
896,travisscott,/BJyf6wgD-l7/,"AUGUST 31, 2016",True,Photo,,"82,526"
897,travisscott,/BJyKUZ-Dgai/,"AUGUST 31, 2016",True,Photo,,"64,241"
898,travisscott,/BJwq9ZijwBr/,"AUGUST 30, 2016",True,Photo,,"91,071"
899,travisscott,/BJrNRX0j22R/,"AUGUST 28, 2016",True,Photo,,"49,628"
900,travisscott,/BJiNT2qDPP6/,"AUGUST 25, 2016",True,Photo,,"107,022"
901,travisscott,/BJdwpKIDhtw/,"AUGUST 23, 2016",True,Photo,,"53,737"
902,travisscott,/BJYtcBEjYvl/,"AUGUST 21, 2016",True,Photo,,"86,206"
903,travisscott,/BJUY_5PjTJf/,"AUGUST 19, 2016",True,Photo,,"121,857"
904,travisscott,/BJTUbwADk3j/,"AUGUST 19, 2016",True,Photo,,"62,140"
905,travisscott,/BJRveL7DFGL/,"AUGUST 18, 2016",True,Photo,,"63,226"
906,travisscott,/BJRvYKbDE0L/,"AUGUST 18, 2016",True,Photo,,"55,195"
907,travisscott,/BJRngfGDgRk/,"AUGUST 18, 2016",True,Photo,,"73,200"
908,travisscott,/BJRcokNjbBV/,"AUGUST 18, 2016",True,Photo,,"52,696"
909,travisscott,/BJRIYYbjmUP/,"AUGUST 18, 2016",True,Photo,,"125,939"
910,travisscott,/BJMXn5yDUG5/,"AUGUST 16, 2016",True,Photo,,"72,438"
911,travisscott,/BJMXVTtDHdT/,"AUGUST 16, 2016",True,Photo,,"84,260"
912,travisscott,/BJJZeJWDEpo/,"AUGUST 15, 2016",True,Photo,,"92,008"
913,travisscott,/BJJJBkzDIJW/,"AUGUST 15, 2016",True,Photo,,"88,819"
914,travisscott,/BJHH-dGjjjF/,"AUGUST 14, 2016",True,Photo,,"77,258"
915,travisscott,/BJEebfzjlll/,"AUGUST 13, 2016",True,Photo,,"117,246"
916,travisscott,/BJEbkfojuTU/,"AUGUST 13, 2016",True,Photo,,"76,949"
917,travisscott,/BJEKJJ1DAbi/,"AUGUST 13, 2016",True,Photo,,"61,057"
918,travisscott,/BJEKGu2DnIB/,"AUGUST 13, 2016",True,Photo,,"36,571"
919,travisscott,/BJEKFjEj9jU/,"AUGUST 13, 2016",True,Photo,,"37,245"
920,travisscott,/BJEArmUDkOf/,"AUGUST 13, 2016",True,Photo,,"71,690"
921,travisscott,/BJCS6paj5eR/,"AUGUST 12, 2016",True,Photo,,"48,229"
922,travisscott,/BJCSWvujOdC/,"AUGUST 12, 2016",True,Photo,,"66,918"
923,travisscott,/BJBuSXAjple/,"AUGUST 12, 2016",True,Photo,,"24,403"
924,travisscott,/BJBemRND35z/,"AUGUST 12, 2016",True,Photo,,"22,416"
925,travisscott,/BJBehhlj7iu/,"AUGUST 12, 2016",True,Photo,,"37,491"
926,travisscott,/BI_VabpjoOO/,"AUGUST 11, 2016",True,Photo,,"35,757"
927,travisscott,/BI_KVJiDEmC/,"AUGUST 11, 2016",True,video,"163,190","42,108"
928,travisscott,/BI-7KYQj5mB/,"AUGUST 11, 2016",True,Photo,,"35,074"
929,travisscott,/BI-qjufjVzw/,"AUGUST 11, 2016",True,Photo,,"79,725"
930,travisscott,/BI-nUjEjxNd/,"AUGUST 11, 2016",True,Photo,,"53,026"
